Word Association Norms Mutual Information And Lexicography,0.00245547363859
Dialogue Act Modeling For Automatic Tagging And Recognition Of Conversational Speech,0.00244395702498
Learning Accurate Compact And Interpretable Tree Annotation,0.00241661710799
OntoNotes: The 90% Solution,0.00239822283158
A Hierarchical Phrase-Based Model For Statistical Machine Translation,0.0023950803425
Automatic Word Sense Discrimination,0.00232864355554
Thumbs Up Or Thumbs Down? Semantic Orientation Applied To Unsupervised Classification Of Reviews,0.00230589392517
ROUGE: A Package For Automatic Evaluation Of Summaries,0.00215988734366
A Procedure For Quantitatively Comparing The Syntactic Coverage Of English Grammars,0.00212210869015
Noun Classification From Predicate-Argument Structures,0.00206480872146
Lexical Cohesion Computed By Thesaural Relations As An Indicator Of The Structure Of Text,0.00195784212982
Frustratingly Easy Domain Adaptation,0.00194210611474
Hierarchical Phrase-Based Translation,0.00191265616211
Temporal Ontology And Temporal Reference,0.00189055621644
An Empirical Study Of Smoothing Techniques For Language Modeling,0.00188341206976
Online Large-Margin Training Of Dependency Parsers,0.00185308051901
Non-Projective Dependency Parsing Using Spanning Tree Algorithms,0.00184116205159
A New Statistical Parser Based On Bigram Lexical Dependencies,0.00181009378064
Regular Models Of Phonological Rule Systems,0.00178959654031
A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based On Minimum Cuts,0.00176409880302
Introduction To The CoNLL-2003 Shared Task: Language-Independent Named Entity Recognition,0.00175294324357
Problems In Logical Form,0.00171898794047
The Second Release Of The RASP System,0.00167272145954
Retrieving Collocations From Text: Xtract,0.00165644193849
Shallow Parsing With Conditional Random Fields,0.00164806466987
GATE: A Framework And Graphical Development Environment For Robust NLP Tools And Applications,0.00163565586786
Parsing As Deduction,0.00161755697847
Distant supervision for relation extraction without labeled data,0.00159669917641
Unsupervised Models For Named Entity Classification,0.00157428840147
A Centering Approach To Pronouns,0.0015457106696
The CoNLL 2007 Shared Task on Dependency Parsing,0.00151153299276
Generation that Exploits Corpus-Based Statistical Knowledge,0.00150185371759
An Algorithm For Pronominal Anaphora Resolution,0.00148726756374
Learning To Paraphrase: An Unsupervised Approach Using Multiple-Sequence Alignment,0.00145465604728
Statistical Decision-Tree Models For Parsing,0.00144105020214
Stochastic Inversion Transduction Grammars And Bilingual Parsing Of Parallel Corpora,0.00143667694175
TextTiling: Segmenting Text Into Multi-Paragraph Subtopic Passages,0.00143635460197
Parsing Strategies With 'Lexicalized' Grammars: Application To Tree Adjoining Grammars,0.00143100378867
One Sense Per Discourse,0.00141474724721
A Syntax-Based Statistical Translation Model,0.00136265508691
The Penn Discourse TreeBank 2.0.,0.00131585649435
PARADISE: A Framework For Evaluating Spoken Dialogue Agents,0.00131219814459
A Machine Learning Approach To Coreference Resolution Of Noun Phrases,0.00129820983173
Extracting Paraphrases From A Parallel Corpus,0.0012892615259
Machine Transliteration,0.00125989689066
Discriminative Training And Maximum Entropy Models For Statistical Machine Translation,0.00125092963685
WordNet::Similarity - Measuring The Relatedness Of Concepts,0.00124602304935
Multi-Paragraph Segmentation Of Expository Text,0.00123673553399
Paraphrasing With Bilingual Parallel Corpora,0.00122399605995
Learning Surface Text Patterns For A Question Answering System,0.00121604069372
Introduction To The CoNLL-2000 Shared Task: Chunking,0.00120673209785
TINA: A Natural Language System For Spoken Language Applications,0.00118226591014
Using Restriction To Extend Parsing Algorithms For Complex-Feature-Based Formalisms,0.00117718139631
Synchronous Tree-Adjoining Grammars,0.00117585900035
Structural Ambiguity And Lexical Relations,0.00116860998228
Word-Sense Disambiguation Using Statistical Models Of Roget's Categories Trained On Large Corpora,0.00116708543868
More Accurate Tests For The Statistical Significance Of Result Differences,0.00116412016592
Head-Driven Statistical Models For Natural Language Parsing,0.00115643522553
Features And Values,0.00112266782114
The Alignment Template Approach To Statistical Machine Translation,0.00111338257326
Using Lexical Chains For Text Summarization,0.00111048819375
Coping With Syntactic Ambiguity Or How To Put The Block In The Box On The Table,0.0011063562097
The Design For The Wall Street Journal-Based CSR Corpus,0.00109269937119
Effective Self-Training For Parsing,0.00107492263751
Parsing The Wall Street Journal Using A Lexical-Functional Grammar And Discriminative Estimation Techniques,0.00105959084785
Tagging English Text With A Probabilistic Model,0.00105629443143
A Uniform Architecture For Parsing And Generation,0.00105488269899
Decision Lists For Lexical Ambiguity Resolution: Application To Accent Restoration In Spanish And French,0.00105259143821
Inside-Outside Reestimation From Partially Bracketed Corpora,0.00104750094622
Automatic Identification Of Word Translations From Unrelated English And German Corpora,0.00103981624431
Unsupervised Learning Of The Morphology Of A Natural Language,0.00103371691059
The ATIS Spoken Language Systems Pilot Corpus,0.00102722970355
Inducing Multilingual Text Analysis Tools Via Robust Projection Across Aligned Corpora,0.00102269048738
Wide-Coverage Efficient Statistical Parsing with CCG and Log-Linear Models,0.000999187442598
VerbOcean: Mining The Web For Fine-Grained Semantic Verb Relations,0.000993732864126
Simple Semi-supervised Dependency Parsing,0.000988081047948
Verb Semantics And Lexical Selection,0.000982059984225
Ontological Promiscuity,0.00097755541954
A Linear Programming Formulation For Global Inference In Natural Language Tasks,0.000972285802956
HMM-Based Word Alignment In Statistical Translation,0.000966505686918
Nymble: A High-Performance Learning Name-Finder,0.000958025844455
TextRank: Bringing Order Into Texts,0.000948406736735
Extracting Product Features And Opinions From Reviews,0.000929469017074
Forest Reranking: Discriminative Parsing with Non-Local Features,0.000927451481883
Contrastive Estimation: Training Log-Linear Models On Unlabeled Data,0.000915660434111
Arabic Tokenization Part-Of-Speech Tagging And Morphological Disambiguation In One Fell Swoop,0.000910633229897
The Design Of A Computer Language For Linguistic Information,0.000907290165615
Characterizing Structural Descriptions Produced By Various Grammatical Formalisms,0.000896751378784
Measures Of Distributional Similarity,0.000894503703716
Large-Scale Named Entity Disambiguation Based on Wikipedia Data,0.000891772076034
Discriminative Reranking For Natural Language Parsing,0.000890883108548
Three New Probabilistic Models For Dependency Parsing: An Exploration,0.000886787194848
Overview of BioNLP’09 Shared Task on Event Extraction,0.000886645599499
Catching The Drift: Probabilistic Content Models With Applications To Generation And Summarization,0.00088396170441
Aiding Pronoun Translation with Co-Reference Resolution,0.000867857229265
Online Learning Of Approximate Dependency Parsing Algorithms,0.000867098983321
Vector-based Models of Semantic Composition,0.000862889841428
Improving Machine Learning Approaches To Coreference Resolution,0.000862408937657
A Comparison Of Algorithms For Maximum Entropy Parameter Estimation,0.00085638129898
A Semantic Concordance,0.000851532360486
Recovery Strategies For Parsing Extragrammatical Language,0.000847240215219
A fully Bayesian approach to unsupervised part-of-speech tagging,0.00083813852429
Supertagging: An Approach To Almost Parsing,0.000836355414057
A Tree Trellis Based Fast Search For Finding The N-Best Sentence Hypotheses In Continuous Speech Recognition,0.000816586119729
The Stanford Typed Dependencies Representation,0.000808888671859
A Plan-Based Analysis Of Indirect Speech Act,0.000804435349991
The Structure Of Shared Forests In Ambiguous Parsing,0.000784390150362
Unsupervised Construction Of Large Paraphrase Corpora: Exploiting Massively Parallel News Sources,0.000781757917613
Word-Sense Disambiguation Using Statistical Methods,0.000779203494157
Finding Predominant Word Senses In Untagged Text,0.000778709055723
Dependency Tree Kernels For Relation Extraction,0.000778706072994
Alignment By Agreement,0.000778327208347
Large Language Models in Machine Translation,0.000772531918505
Survey Article: Inter-Coder Agreement for Computational Linguistics,0.000772518609036
Summarizing Scientific Articles: Experiments With Relevance And Rhetorical Status,0.0007716789145
Meta-Rules As A Basis For Processing Ill-Formed Input,0.000764663506911
Integration Of Diverse Recognition Methodologies Through Reevaluation Of N-Best Sentence Hypotheses,0.000760210162595
NLTK: The Natural Language Toolkit,0.000758378916195
Message Understanding Conference-6: A Brief History,0.000756562266639
Comlex Syntax: Building A Computational Lexicon,0.000756029632562
Top Accuracy and Fast Dependency Parsing is not a Contradiction,0.000755504026611
Predicting The Semantic Orientation Of Adjectives,0.000754695164647
Discovery Procedures For Sublanguage Selectional Patterns: Initial Experiments,0.000752658033193
Interpretation As Abduction,0.000751442568625
A Fast And Portable Realizer For Text Generation Systems,0.000749883883368
Translating Collocations For Bilingual Lexicons: A Statistical Approach,0.000746747383262
Corpus Variation And Parser Performance,0.000742646987188
Sentence Level Discourse Parsing Using Syntactic And Lexical Information,0.000734776750352
Evaluating WordNet-based Measures of Lexical Semantic Relatedness,0.000726579741543
Chunking With Support Vector Machines,0.000725474979524
Learning Dependency-Based Compositional Semantics,0.000723705235374
A Model-Theoretic Coreference Scoring Scheme,0.000720025393248
Espresso: Leveraging Generic Patterns For Automatically Harvesting Semantic Relations,0.000719883270622
Findings of the 2011 Workshop on Statistical Machine Translation,0.00070503615272
Corpus-Based Induction Of Syntactic Structure: Models Of Dependency And Constituency,0.000703903839718
A Practical Part-Of-Speech Tagger,0.000694939492276
METEOR: An Automatic Metric For MT Evaluation With Improved Correlation With Human Judgments,0.000692336696425
Recovering Implicit Information,0.000687714847544
Japanese Dependency Analysis Using Cascaded Chunking,0.000686591423972
A Non-Projective Dependency Parser,0.000683929245678
Generalized Probabilistic LR Parsing Of Natural Language (Corpora) With Unification-Based Grammars,0.000681233819679
Generating Natural Language Summaries From Multiple On-Line Sources,0.000680484236146
The Reliability Of A Dialogue Structure Coding Scheme,0.000676462180547
Enriching The Knowledge Sources Used In A Maximum Entropy Part-Of-Speech Tagger,0.000675962267014
Applying Conditional Random Fields To Japanese Morphological Analysis,0.000667590332239
Multi-Site Data Collection For A Spoken Language Corpus,0.0006664246172
Two Languages Are More Informative Than One,0.000663926419092
Finite-State Transducers In Language And Speech Processing,0.000660573954594
A Freely Available Wide Coverage Morphological Analyzer For English,0.000659294939233
D-Tree Grammars,0.000659186531708
A Stochastic Finite-State Word-Segmentation Algorithm For Chinese,0.00065912817952
GEMINI: A Natural Language System For Spoken-Language Understanding,0.000657778913037
An Algorithm For Generating Quantifier Scopings,0.000656529649666
Deterministic Parsing Of Syntactic Non-Fluencies,0.000655942355326
Online Learning of Relaxed CCG Grammars for Parsing to Logical Form,0.000650955739046
The Automated Acquisition Of Topic Signatures For Text Summarization,0.000642662155559
Extracting Semantic Hierarchies From A Large On-Line Dictionary,0.000642043795892
Introduction To The CoNLL-2005 Shared Task: Semantic Role Labeling,0.000639433889758
Parsing The WSJ Using CCG And Log-Linear Models,0.000638551921564
Robust Temporal Processing Of News,0.000634812231996
Cues And Control In Expert-Client Dialogues,0.00062751043276
Information Fusion In The Context Of Multi-Document Summarization,0.000626767976871
MBT: A Memory-Based Part Of Speech Tagger-Generator,0.000624541083621
A Program For Aligning Sentences In Bilingual Corpora,0.000620196669901
New Ranking Algorithms For Parsing And Tagging: Kernels Over Discrete Structures And The Voted Perceptron,0.000619959932246
Planning Coherent Multisentential Text,0.000619715404089
Early Results For Named Entity Recognition With Conditional Random Fields Feature Induction And Web-Enhanced Lexicons,0.000618685945315
The CoNLL 2008 Shared Task on Joint Parsing of Syntactic and Semantic Dependencies,0.000615207429474
The Parallel Grammar Project,0.000608975888386
Planning Text For Advisory Dialogues: Capturing Intentional And Rhetorical Information,0.000599077953328
Using Encyclopedic Knowledge For Named Entity Disambiguation,0.000598987797223
Dependency-Based Construction of Semantic Space Models,0.000597865277043
Re-Evaluation The Role Of Bleu In Machine Translation Research,0.000596356073778
Better K-Best Parsing,0.000593845757473
Personalizing PageRank for Word Sense Disambiguation,0.000591933334651
An Unsupervised Approach To Recognizing Discourse Relations,0.000591521805105
Improving Statistical Machine Translation Using Word Sense Disambiguation,0.000589241804984
The Clowns Microworld,0.000589194568417
A Maximum Entropy Approach To Identifying Sentence Boundaries,0.00058484348452
Automatic Identification Of Non-Compositional Phrases,0.000582032439731
SemEval-2007 Task 10: English Lexical Substitution Task,0.000581490263749
A Shortest Path Dependency Kernel For Relation Extraction,0.000579075297621
A Linear Observed Time Statistical Parser Based On Maximum Entropy Models,0.000577986500705
Word Representations: A Simple and General Method for Semi-Supervised Learning,0.000572177685289
Functional Unification Grammar: A Formalism For Machine Translation,0.000570943393388
An Efficient Augmented-Context-Free Parsing Algorithm,0.000570248434056
Learning Question Classifiers,0.000563005339455
Agenda-Based User Simulation for Bootstrapping a POMDP Dialogue System,0.000562944799534
PCFG Models Of Linguistic Tree Representations,0.000562649844263
Integrating Multiple Knowledge Sources To Disambiguate Word Sense: An Exemplar-Based Approach,0.000560166414328
Automatic Extraction Of Subcategorization From Corpora,0.000557918563316
Coping With Ambiguity And Unknown Words Through Probabilistic Models,0.000552226930425
Labeled LDA: A supervised topic model for credit attribution in multi-labeled corpora,0.000551372934426
Empirical Studies On The Disambiguation Of Cue Phrases,0.00055112029701
A Bootstrapping Method For Learning Semantic Lexicons Using Extraction Pattern Contexts,0.000548442884733
Domain Adaptation With Structural Correspondence Learning,0.000546436959388
Using Predicate-Argument Structures For Information Extraction,0.000546376653378
Structural Disambiguation With Constraint Propagation,0.000543223361699
Fast Cheap and Creative: Evaluating Translation Quality Using Amazon’s Mechanical Turk,0.000542621708931
Has A Consensus NL Generation Architecture Appeared And Is It Psycholinguistically Plausible?,0.000537840588889
SemEval-2012 Task 6: A Pilot on Semantic Textual Similarity,0.000537517795307
Dependency Treelet Translation: Syntactically Informed Phrasal SMT,0.000536052448035
Inducing A Semantically Annotated Lexicon Via EM-Based Clustering,0.000535255523477
Scaling To Very Very Large Corpora For Natural Language Disambiguation,0.000534112738575
Two-Level Description Of Turkish Morphology,0.000530465131994
Clause Restructuring For Statistical Machine Translation,0.000529893348432
Document Classification By Machine: Theory And Practice,0.000529197144519
Instance Weighting for Domain Adaptation in NLP,0.00052900361876
The N-Best Algorithm: Efficient Procedure For Finding Top N Sentence Hypotheses,0.00052865340675
Chart Generation,0.000528497088145
Exploiting A Probabilistic Hierarchical Model For Generation,0.000527942942494
Biographies Bollywood Boom-boxes and Blenders: Domain Adaptation for Sentiment Classification,0.000525532123073
Learning Extraction Patterns For Subjective Expressions,0.000524869687614
The Grammar Matrix: An Open-Source Starter-Kit For The Rapid Development Of Cross-Linguistically Consistent Broad-Coverage Precision Grammars,0.000524568339881
Paraphrasing For Automatic Evaluation,0.000523963593817
Cooking Up Referring Expressions,0.00051998248031
Evaluating Content Selection In Summarization: The Pyramid Method,0.000517167424817
Semantic Taxonomy Induction From Heterogenous Evidence,0.000513236016848
Immediate-Head Parsing For Language Models,0.000512465747283
Entity-Based Cross-Document Core f erencing Using the Vector Space Model,0.000509800966888
Graph-Based Generation Of Referring Expressions,0.000503806330485
A Logical Semantics For Feature Structures,0.000499599465665
PHRED: A Generator For Natural Language Interfaces,0.000499411211001
Sentence Fusion For Multidocument News Summarization,0.00049554991875
Combining Distributional And Morphological Information For Part Of Speech Induction,0.000492983503963
Translation By Structural Correspondences,0.000489721500528
A New Algorithm For The Alignment Of Phonetic Sequences,0.000489447659142
An Improved Error Model For Noisy Channel Spelling Correction,0.000488961881101
Multi-Site Data Collection And Evaluation In Spoken Language Understanding,0.00048603899743
Word Sense Disambiguation Using Conceptual Density,0.000484506937916
Parsing Idioms In Lexicalized TAGs,0.000483369262712
Findings of the 2009 Workshop on Statistical Machine Translation,0.000482619494694
Evaluating Message Understanding Systems: An Analysis Of The Third Message Understanding Conference (MUC-3),0.000482207450317
A Statistical Approach To Language Translation,0.000479951426328
A Survey Of Machine Translation: Its History Current Status And Future Prospects,0.000477619584931
Automatic Rule Induction For Unknown-Word Guessing,0.00047753960663
The LinGO Redwoods Treebank: Motivation And Preliminary Applications,0.00047600878139
Intricacies Of Collins Parsing Model,0.000472859781414
Unsupervised Multilingual Learning for Morphological Segmentation,0.000472388347713
Findings of the 2010 Joint Workshop on Statistical Machine Translation and Metrics for Machine Translation,0.00047202265248
Using Knowledge To Understand,0.000471954459694
Shallow Semantic Parsing Using Support Vector Machines,0.000470507744783
A Statistical Parser For Czech,0.000470268080073
Expanding The Scope Of The ATIS Task: The ATIS-3 Corpus,0.000470109719327
Probabilistic Top-Down Parsing And Language Modeling,0.000470028170728
A Syntactic Analysis Method Of Long Japanese Sentences Based On The Detection Of Conjunctive Structures,0.000467981758987
Preference Semantics Ill-Formedness And Metaphor,0.000467674336875
Syntactic Constraints on Paraphrases Extracted from Parallel Corpora,0.000466317983242
Exploring Content Models for Multi-Document Summarization,0.00046608062699
Incremental Parsing With The Perceptron Algorithm,0.000463386109773
Probabilistic Text Structuring: Experiments With Sentence Ordering,0.000463124744362
A Fast Algorithm For The Generation Of Referring Expressions,0.000461955315093
Modeling Local Coherence: An Entity-Based Approach,0.00046076722159
Building Effective Question Answering Characters,0.000460742019594
Experience With An Easily Computed Metric For Ranking Alternative Parses,0.000460484493743
A Problem For RST: The Need For Multi-Level Discourse Analysis,0.000459884693541
The Interface Between Phrasal And Functional Constraints,0.0004594301523
Building A Large-Scale Annotated Chinese Corpus,0.000459294679189
Extraposition Grammars,0.000459030847585
Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections,0.000458058722926
Toward Memory-Based Translation,0.000457361162845
Nouns are Vectors Adjectives are Matrices: Representing Adjective-Noun Constructions in Semantic Space,0.000455542804928
Word Sense Disambiguation Using A Second Language Monolingual Corpus,0.000454383533807
Introduction To The Special Issue On Computational Linguistics Using Large Corpora,0.0004540044642
A General Computational Model For Word-Form Recognition And Production,0.000453299727279
The CoNLL-2009 Shared Task: Syntactic and Semantic Dependencies in Multiple Languages,0.000452268887097
On A Semantic Model For Multi-Lingual Paraphrasing,0.000450411248738
The Ups and Downs of Preposition Error Detection in ESL Writing,0.000449617077953
An Algorithm For Functional Uncertainty,0.000448679507945
Characterizing the Errors of Data-Driven Dependency Parsing Models,0.000446898115632
The Third PASCAL Recognizing Textual Entailment Challenge,0.000441636252405
One Sense Per Collocation,0.000438617321002
Motivations And Methods For Text Simplification,0.00043739768946
Multilingual Dependency Analysis With A Two-Stage Discriminative Parser,0.000436610132849
Trainable Sentence Planning For Complex Information Presentations In Spoken Dialog Systems,0.000434213989652
Scalable Inference And Training Of Context-Rich Syntactic Translation Models,0.000431040629601
Sentence Disambiguation By A Shift-Reduce Parsing Technique,0.000430438243887
Anaphora And Discourse Structure,0.00042950891804
Towards A Self-Extending Parser,0.000429212675393
Monotonic Semantic Interpretation,0.000428211745358
Determining The Sentiment Of Opinions,0.000425885720802
Making Tree Kernels Practical For Natural Language Learning,0.000425377500337
Word Sense Disambiguation Improves Statistical Machine Translation,0.000422250703803
Forest-Based Statistical Sentence Generation,0.000419832378136
D-PATR: A Development Environment For Unification-Based Grammars,0.000418223228813
Resolving Quasi Logical Forms,0.000417193599492
Automatic Acquisition Of Subcategorization Frames From Untagged Text,0.00041619529504
An IR Approach for Translating New Words from Nonparallel Comparable Texts,0.000409572254271
The NomBank Project: An Interim Report,0.000409065615604
Models Of Translational Equivalence Among Words,0.000405234872899
Improving nonparameteric Bayesian inference: experiments on unsupervised word segmentation with adaptor grammars,0.000405158029067
The Generative Power Of Categorial Grammars And Head-Driven Phrase Structure Grammars With Lexical Rules,0.000403742195906
Resources for Urdu Language Processing,0.000400842978523
The Acquisition Of Stress: A Data-Oriented Approach,0.000399854067313
D-Theory: Talking About Talking About Trees,0.000399280976544
Design Challenges and Misconceptions in Named Entity Recognition,0.000396832659263
A Hierarchical Bayesian Language Model Based On Pitman-Yor Processes,0.000396147367162
Tree-To-String Alignment Template For Statistical Machine Translation,0.000395641884201
A Structured Vector Space Model for Word Meaning in Context,0.000394607096155
Dialogue Management In The Mercury Flight Reservation System,0.00039449352349
Exploiting Syntactic and Shallow Semantic Kernels for Question Answer Classification,0.000393991782051
Minimum Cut Model For Spoken Lecture Segmentation,0.00039359066582
MUC-5 Evaluation Metrics,0.000392117895644
Machine Translation Divergences: A Formal Description And Proposed Solution,0.000390722090239
A Critique And Improvement Of An Evaluation Metric For Text Segmentation,0.00039003861811
From Grammar To Lexicon: Unsupervised Learning Of Lexical Syntax,0.000389338584922
Question Answering Based On Semantic Structures,0.000389325923589
The (Ca)T Framework In EUROTRA: A Theoretically Committed Notation For MT,0.000388335621457
Estimating Upper And Lower Bounds On The Performance Of Word-Sense Disambiguation Programs,0.000388099929365
Monolingual Machine Translation For Paraphrase Generation,0.000387056511901
OpinionFinder: A System For Subjectivity Analysis,0.000387052017252
If The Parser Fails,0.000386509629499
The CMU Air Travel Information Service: Understanding Spontaneous Speech,0.000385366780155
Manual And Automatic Evaluation Of Machine Translation Between European Languages,0.000385237981414
CCGbank: A Corpus of CCG Derivations and Dependency Structures Extracted from the Penn Treebank,0.000384236812281
The Phrasal Lexicon,0.000382746840259
Focusing In Dialog,0.000381650489871
Automatic Construction Of A Hypernym-Labeled Noun Hierarchy From Text,0.000381507479666
Automatic Verb Classification Based On Statistical Distributions Of Argument Structure,0.000381395432436
Vector-Based Natural Language Call Routing,0.00038131128521
Learning Subjective Language,0.000380532142768
Concise Integer Linear Programming Formulations for Dependency Parsing,0.000380239358453
Finding Parts In Very Large Corpora,0.000379952279653
Minimally Supervised Morphological Analysis By Multimodal Alignment,0.000379644229644
On Coreference Resolution Performance Metrics,0.000379242763438
The CoNLL-2010 Shared Task: Learning to Detect Hedges and their Scope in Natural Language Text,0.000377106748145
Wide-Coverage Semantic Representations From A CCG Parser,0.000377089958926
Implementing Systemic Classification By Unification,0.000376960787364
Some Computational Properties Of Tree Adjoining Grammers,0.000376782014563
Prototype-Driven Learning For Sequence Models,0.000376753394641
A New String-to-Dependency Machine Translation Algorithm with a Target Dependency Language Model,0.000376441411471
Pseudo-Projective Dependency Parsing,0.000376113284298
Quantifier Scoping In The SRI Core Language Engine,0.000375329759185
The Practical Value Of N-Grams Is In Generation,0.000375131531281
A Latent Dirichlet Allocation Method for Selectional Preferences,0.000375036229679
Efficient Normal-Form Parsing For Combinatory Categorial Grammar,0.000374323137723
An Efficient Implementation Of The Head-Corner Parser,0.000372957098214
Chinese Segmentation And New Word Detection Using Conditional Random Fields,0.000372319048184
A Comparison Of Rule-Invocation Strategies In Context-Free Chart Parsing,0.000371313804386
An Alternative Conception Of Tree-Adjoining Derivation,0.00037057751488
Multilingual Authoring using Feedback Texts,0.000369385495052
A Stochastic Japanese Morphological Analyzer Using A Forward-DP Backward-A* N-Best Search Algorithm,0.00036874079457
Improved Statistical Machine Translation Using Paraphrases,0.000368081013996
Revisiting Readability: A Unified Framework for Predicting Text Quality,0.000367809498502
Building A Discourse-Tagged Corpus In The Framework Of Rhetorical Structure Theory,0.000367614433129
Factored Translation Models,0.000367515403727
Multilingual Entity Task (MET): Japanese Results,0.000366373984469
A Computational Model Of The Semantics Of Tense And Aspect,0.000364003458862
A Statistical Model For Multilingual Entity Detection And Tracking,0.000363283777222
ITSPOKE: An Intelligent Tutoring Spoken Dialogue System,0.000362356838813
Enjoy The Paper: Lexical Semantics Via Lexicology,0.000361785334122
What's In A Translation Rule?,0.000361649972576
Estimators For Stochastic Unification-Based Grammars,0.000361243184778
Speed And Accuracy In Shallow And Deep Stochastic Parsing,0.000359207211762
A Property-Sharing Constraint In Centering,0.000358845933811
Inducing Multilingual POS Taggers And NP Bracketers Via Robust Projection Across Aligned Corpora,0.000358648399541
Efficient Deep Processing Of Japanese,0.000356182668127
Learning Non-Isomorphic Tree Mappings For Machine Translation,0.000356106795287
Unsupervised Semantic Parsing,0.00035594478433
Lexical Semantic Techniques For Corpus Analysis,0.000353847075047
Name Tagging With Word Clusters And Discriminative Training,0.000352540392528
Towards The Automatic Identification Of Adjectival Scales: Clustering Adjectives According To Meaning,0.000352161050436
A Generative Constituent-Context Model For Improved Grammar Induction,0.000350537833228
Using Lexicalized Tags For Machine Translation,0.000350476566682
Automatic Acquisition Of A Large Sub Categorization Dictionary From Corpora,0.000350208421242
Further Meta-Evaluation of Machine Translation,0.000349744372076
SemEval-2007 Task 15: TempEval Temporal Relation Identification,0.000349711059411
Chinese Part-Of-Speech Tagging: One-At-A-Time Or All-At-Once? Word-Based Or Character-Based?,0.000349218735339
A Study On Convolution Kernels For Shallow Statistic Parsing,0.000348223853511
The Derivation Of A Grammatically Indexed Lexicon From The Longman Dictionary Of Contemporary English,0.0003470261192
Minimum Bayes-Risk Decoding For Statistical Machine Translation,0.000346138616338
Lexicon-Based Methods for Sentiment Analysis,0.000345695360524
Typed Unification Grammars,0.000344060879858
Simple Coreference Resolution with Rich Syntactic and Semantic Features,0.000343796090171
A Program For Aligning Sentences In Bilingual Corpora,0.000343321468828
Findings of the 2012 Workshop on Statistical Machine Translation,0.000342049406161
Tools And Methods For Computational Lexicology,0.000338424838588
Training And Scaling Preference Functions For Disambiguation,0.000336827209492
Anaphora For Everyone: Pronominal Anaphora Resolution Without A Parser,0.000336424927196
Word Identification For Mandarin Chinese Sentences,0.00033617881959
An Annotation Scheme For Free Word Order Languages,0.000335241918521
An End-To-End Discriminative Approach To Machine Translation,0.000334958034814
Two Principles Of Parse Preference,0.000334592434505
